name,image_id,base_info,is_animal_card,is_constellation_card,is_golden_crad,category,price_0,sub_card,star,star_0,star_1,star_2,star_3,star_4,star_5,star_6,star_7,star_8,star_9,star_10,star_11,star_12,star_13,star_14,star_15,star_16,star_M,star_U,skill,skill_0,skill_1,skill_2,skill_3,skill_4,skill_5,skill_6,skill_7,skill_8,transfer_change,additional_info
速热铛铛虎,card_data_index_10_1_4_1,"🟤不转：铛铛虎
🟤能力：投掷高温糕饼，持续伤害前方老鼠

🟠一转：速热铛铛虎
🟠能力：伤害提高

🟣二转：微波铛铛虎
🟣能力：攻击范围扩大",TRUE,FALSE,FALSE,杂项类/浮空三锅,200,好卡😀,攻击力,8,9,10,14,16,19,22,27,32,38,43,51,60,68,76,85,93,null,null,攻击间隔,3.8,3.7,3.5,3.3,3.1,2.9,2.7,2.5,2.2,"⚔️️攻击距离：4
⚔️️攻击范围：3×3十字/3×3十字/3×3","🤔️[附加说明]
每轮攻击造成10次伤害，间隔0.2秒"
微波铛铛虎,card_data_index_10_1_4_2,"🟤不转：铛铛虎
🟤能力：投掷高温糕饼，持续伤害前方老鼠

🟠一转：速热铛铛虎
🟠能力：伤害提高

🟣二转：微波铛铛虎
🟣能力：攻击范围扩大",TRUE,FALSE,FALSE,杂项类/浮空三锅,200,好卡😀,攻击力,8,9,10,14,16,19,22,27,32,38,43,51,60,68,76,85,93,null,null,攻击间隔,3.8,3.7,3.5,3.3,3.1,2.9,2.7,2.5,2.2,"⚔️️攻击距离：4
⚔️️攻击范围：3×3十字/3×3十字/3×3","🤔️[附加说明]
每轮攻击造成10次伤害，间隔0.2秒"
祝融神使,card_data_index_10_1_5_0,"🟡合成材料：微波铛铛虎+驴肉火烧锅

🟤不转：祝融神使
🟤能力：向前方投掷高温火球，持续燃烧老鼠

🟠三转：祝融圣神
🟠能力：伤害提高，攻击距离增加

🟣四转：赤帝·祝融
🟣能力：燃烧范围扩大

🔴终转：至尊赤帝
🔴能力：燃烧范围和伤害提升",FALSE,FALSE,TRUE,杂项类/浮空三锅,245,好卡😀,攻击力,9,10,12,15,18,22,26,32,36,42,48,57,66,75,85,95,105,127,178,攻击间隔,3.8,3.7,3.5,3.3,3.1,2.9,2.7,2.5,2.2,"⚔️️攻击距离：4/5/5/5
⚔️️攻击范围：3×3/3×3/5×5/5×7","😋[食神谱]明炉炭烧：攻击力提升15%

🤔️[附加说明]
每轮攻击造成10次伤害，间隔0.2秒"
祝融圣神,card_data_index_10_1_5_1,"🟡合成材料：微波铛铛虎+驴肉火烧锅

🟤不转：祝融神使
🟤能力：向前方投掷高温火球，持续燃烧老鼠

🟠三转：祝融圣神
🟠能力：伤害提高，攻击距离增加

🟣四转：赤帝·祝融
🟣能力：燃烧范围扩大

🔴终转：至尊赤帝
🔴能力：燃烧范围和伤害提升",FALSE,FALSE,TRUE,杂项类/浮空三锅,245,好卡😀,攻击力,11,13,15,19,23,28,33,41,46,54,62,74,85,97,110,123,136,165,231,攻击间隔,3.8,3.7,3.5,3.3,3.1,2.9,2.7,2.5,2.2,"⚔️️攻击距离：4/5/5/5
⚔️️攻击范围：3×3/3×3/5×5/5×7","😋[食神谱]明炉炭烧：攻击力提升15%

🤔️[附加说明]
每轮攻击造成10次伤害，间隔0.2秒"
赤帝·祝融,card_data_index_10_1_5_2,"🟡合成材料：微波铛铛虎+驴肉火烧锅

🟤不转：祝融神使
🟤能力：向前方投掷高温火球，持续燃烧老鼠

🟠三转：祝融圣神
🟠能力：伤害提高，攻击距离增加

🟣四转：赤帝·祝融
🟣能力：燃烧范围扩大

🔴终转：至尊赤帝
🔴能力：燃烧范围和伤害提升",FALSE,FALSE,TRUE,杂项类/浮空三锅,245,好卡😀,攻击力,11,13,15,19,23,28,33,41,46,54,62,74,85,97,110,123,136,165,231,攻击间隔,3.8,3.7,3.5,3.3,3.1,2.9,2.7,2.5,2.2,"⚔️️攻击距离：4/5/5/5
⚔️️攻击范围：3×3/3×3/5×5/5×7","😋[食神谱]明炉炭烧：攻击力提升15%

🤔️[附加说明]
每轮攻击造成10次伤害，间隔0.2秒"
至尊赤帝,card_data_index_10_1_5_3,"🟡合成材料：微波铛铛虎+驴肉火烧锅

🟤不转：祝融神使
🟤能力：向前方投掷高温火球，持续燃烧老鼠

🟠三转：祝融圣神
🟠能力：伤害提高，攻击距离增加

🟣四转：赤帝·祝融
🟣能力：燃烧范围扩大

🔴终转：至尊赤帝
🔴能力：燃烧范围和伤害提升",FALSE,FALSE,TRUE,杂项类/浮空三锅,245,好卡😀,攻击力,16,18,22,28,33,41,49,60,67,79,90,107,124,141,160,179,197,239,335,攻击间隔,3.8,3.7,3.5,3.3,3.1,2.9,2.7,2.5,2.2,"⚔️️攻击距离：4/5/5/5
⚔️️攻击范围：3×3/3×3/5×5/5×7","😋[食神谱]明炉炭烧：攻击力提升15%

🤔️[附加说明]
每轮攻击造成10次伤害，间隔0.2秒"
糖炒栗子,card_data_index_10_1_6_0,"🟤不转：糖炒栗子
🟤能力：向前方喷出可以持续灼烧老鼠的滚烫栗子

🟠一转：开口笑栗子
🟠能力：灼烧范围扩大到3*3

🟣二转：焦香烤栗子
🟣能力：十字范围伤害提高",FALSE,FALSE,FALSE,杂项类/浮空三锅,160,中卡😭,攻击力,6,7,8,11,13,16,19,22,26,30,35,40,47,54,61,68,75,null,null,攻击间隔,3.8,3.7,3.5,3.3,3.1,2.9,2.7,2.5,2.2,"⚔️️攻击距离：8
⚔️️攻击范围：3×3十字/3×3/3×3
⚔️️二转栗子仅增加3×3十字范围伤害🤯","🤔️[附加说明]
每轮攻击造成10次伤害，间隔0.2秒"
开口笑栗子,card_data_index_10_1_6_1,"🟤不转：糖炒栗子
🟤能力：向前方喷出可以持续灼烧老鼠的滚烫栗子

🟠一转：开口笑栗子
🟠能力：灼烧范围扩大到3*3

🟣二转：焦香烤栗子
🟣能力：十字范围伤害提高",FALSE,FALSE,FALSE,杂项类/浮空三锅,160,中卡😭,攻击力,6,7,8,11,13,16,19,22,26,30,35,40,47,54,61,68,75,null,null,攻击间隔,3.8,3.7,3.5,3.3,3.1,2.9,2.7,2.5,2.2,"⚔️️攻击距离：8
⚔️️攻击范围：3×3十字/3×3/3×3
⚔️️二转栗子仅增加3×3十字范围伤害🤯","🤔️[附加说明]
每轮攻击造成10次伤害，间隔0.2秒"
焦香烤栗子,card_data_index_10_1_6_2,"🟤不转：糖炒栗子
🟤能力：向前方喷出可以持续灼烧老鼠的滚烫栗子

🟠一转：开口笑栗子
🟠能力：灼烧范围扩大到3*3

🟣二转：焦香烤栗子
🟣能力：十字范围伤害提高",FALSE,FALSE,FALSE,杂项类/浮空三锅,160,中卡😭,攻击力(其他区域、3×3十字区域),"6
7","7
8","8
9","11
13","13
15","16
19","19
22","22
26","26
31","30
36","35
42","40
48","47
56","54
64","61
73","68
81","75
90",null,null,攻击间隔,3.8,3.7,3.5,3.3,3.1,2.9,2.7,2.5,2.2,"⚔️️攻击距离：8
⚔️️攻击范围：3×3十字/3×3/3×3
⚔️️二转栗子仅增加3×3十字范围伤害🤯","🤔️[附加说明]
每轮攻击造成10次伤害，间隔0.2秒"
霜霜蛇,card_data_index_10_1_7_0,"🟤不转：霜霜蛇
🟤能力：向本行老鼠发射冰弹，持续伤害范围内的鼠军

🟠一转：雪花霜霜蛇
🟠能力：子弹威力提高35%

🟣二转：玄冰霜霜蛇
🟣能力：伤害频率提高，附加碎冰效果",TRUE,FALSE,FALSE,杂项类/浮空三锅,300,好卡😀,攻击力,8,9,10,13,16,19,23,27,33,38,44,52,60,68,76,86,960,null,null,攻击间隔,3.5,3.4,3.3,3.2,3,2.8,2.6,2.4,2,"⚔️️攻击整行任意位置
⚔️️攻击范围：3×3
⚔️️二转附带碎冰效果(类似灰烬)","🤔[附加说明]
每轮攻击造成10次伤害，间隔0.2秒"
雪花霜霜蛇,card_data_index_10_1_7_1,"🟤不转：霜霜蛇
🟤能力：向本行老鼠发射冰弹，持续伤害范围内的鼠军

🟠一转：雪花霜霜蛇
🟠能力：子弹威力提高35%

🟣二转：玄冰霜霜蛇
🟣能力：伤害频率提高，附加碎冰效果",TRUE,FALSE,FALSE,杂项类/浮空三锅,300,好卡😀,攻击力,10,12,13,17,21,25,31,36,44,51,59,70,81,91,102,116,129,null,null,攻击间隔,3.5,3.4,3.3,3.2,3,2.8,2.6,2.4,2,"⚔️️攻击整行任意位置
⚔️️攻击范围：3×3
⚔️️二转附带碎冰效果(类似灰烬)","🤔️[附加说明]
每轮攻击造成10次伤害，间隔0.2秒"
玄冰霜霜蛇,card_data_index_10_1_7_2,"🟤不转：霜霜蛇
🟤能力：向本行老鼠发射冰弹，持续伤害范围内的鼠军

🟠一转：雪花霜霜蛇
🟠能力：子弹威力提高35%

🟣二转：玄冰霜霜蛇
🟣能力：伤害频率提高，附加碎冰效果",TRUE,FALSE,FALSE,杂项类/浮空三锅,300,好卡😀,攻击力,10,12,13,17,21,25,31,36,44,51,59,70,81,91,102,116,129,null,null,攻击间隔,3.5,3.4,3.3,3.2,3,2.8,2.6,2.4,2,"⚔️️攻击整行任意位置
⚔️️攻击范围：3×3
⚔️️二转附带碎冰效果(类似灰烬)","🤔️[附加说明]
每轮攻击造成10次伤害，间隔0.1秒"
汉堡包,card_data_index_10_2_1_0,"🟤不转：汉堡包
🟤能力：每次攻击后，都要消化一会

🟠一转：天椒双层堡
🟠能力：吞噬前方3格范围内部分老鼠

🟣二转：牛肉双黑汉堡
🟣能力：消化后释放5*5范围毒气",FALSE,FALSE,FALSE,杂项类/吞噬类,150,中卡😭,消化时间,40,39,38,37,35,33,31,28,25,22,18,14,10,6,4,2,1,null,null,该防御卡不支持技能,null,null,null,null,null,null,null,null,null,"⚔️一转吞噬本格+前3格(无法作用于BOSS)
⚔️二转消化完释放5*5范围5次30伤害的毒气(0.5秒一次，持续2.5秒)","😋[食神谱]美食豪华套餐：体力提升40%

🤔[附加说明]
1.对老鼠固定造成900伤害
2.在开局至其[消化时间]秒后才会发起攻击
3.无论有没有咬到老鼠都会进入消化状态
4.对巨型鼠和部分BOSS固定造成200伤害"
天椒双层堡,card_data_index_10_2_1_1,"🟤不转：汉堡包
🟤能力：每次攻击后，都要消化一会

🟠一转：天椒双层堡
🟠能力：吞噬前方3格范围内部分老鼠

🟣二转：牛肉双黑汉堡
🟣能力：消化后释放5*5范围毒气",FALSE,FALSE,FALSE,杂项类/吞噬类,150,好卡😀,消化时间,40,39,38,37,35,33,31,28,25,22,18,14,10,6,4,2,1,null,null,该防御卡不支持技能,null,null,null,null,null,null,null,null,null,"⚔️一转吞噬本格+前3格(无法作用于BOSS)
⚔️二转消化完释放5*5范围5次30伤害的毒气(0.5秒一次，持续2.5秒)","😋[食神谱]美食豪华套餐：体力提升40%

🤔[附加说明]
1.对老鼠固定造成900伤害
2.在开局至其[消化时间]秒后才会发起攻击
3.无论有没有咬到老鼠都会进入消化状态
4.对巨型鼠和部分BOSS固定造成200伤害"
牛肉双黑汉堡,card_data_index_10_2_1_2,"🟤不转：汉堡包
🟤能力：每次攻击后，都要消化一会

🟠一转：天椒双层堡
🟠能力：吞噬前方3格范围内部分老鼠

🟣二转：牛肉双黑汉堡
🟣能力：消化后释放5*5范围毒气",FALSE,FALSE,FALSE,杂项类/吞噬类,150,好卡😀,消化时间,40,39,38,37,35,33,31,28,25,22,18,14,10,6,4,2,1,null,null,该防御卡不支持技能,null,null,null,null,null,null,null,null,null,"⚔️一转吞噬本格+前3格(无法作用于BOSS)
⚔️二转消化完释放5*5范围5次30伤害的毒气(0.5秒一次，持续2.5秒)","😋[食神谱]美食豪华套餐：体力提升40%

🤔[附加说明]
1.对老鼠固定造成900伤害
2.在开局至其[消化时间]秒后才会发起攻击
3.无论有没有咬到老鼠都会进入消化状态
4.对巨型鼠和部分BOSS固定造成200伤害"
贪食蛙,card_data_index_10_2_2_0,"🟤不转：贪食蛙
🟤能力：吞咬前方最近的1只老鼠，并在死亡后产生单格爆炸伤害

🟠一转：暂未开放
🟠能力：暂未开放

🟣二转：暂未开放
🟣能力：暂未开放",FALSE,FALSE,FALSE,杂项类/吞噬类,155,中卡😭,消化时间,30,29,28,27,26,25,24,23,22,20,18,14,10,6,4,5,2,null,null,该防御卡不支持技能,null,null,null,null,null,null,null,null,null,🐸🐸🐸,"🤔️[附加说明]
1.对老鼠固定造成1170伤害，死亡造成单格900灰烬伤害
2.在开局至其[消化时间]秒后才会发起攻击
3.无论有没有咬到老鼠都会进入消化状态
4.对巨型鼠和部分BOSS固定造成200伤害"
吞噬龙,card_data_index_10_2_3_0,"🟤不转：吞噬龙
🟤能力：用大嘴吞噬周围的鼠军，然后消化掉

🟠一转：幼年吞噬龙
🟠能力：啃咬死亡后爆炸

🟣二转：成年吞噬龙
🟣能力：吞噬范围扩大",TRUE,FALSE,FALSE,杂项类/吞噬类,175,好卡😀,消化时间,38,37,36,35,33,31,29,27,25,23,21,19,17,14,11,8,5,null,null,冷却时间,35,32,29,26,23,19,15,11,7,"⚔️️吸取范围：自身左边第1格为中心的3×3/3×3/5×5
⚔️️一转死亡造成3×3灰烬伤害","🤔️[附加说明]
1.吞咽+吸取动画约占3秒
2.秒杀地面普通鼠军，对[精英鼠军]造成3000伤害
3.不响应BOSS
4.无法吞噬：
(神风/深渊)幽灵鼠
(僵尸)非主流鼠
垃圾车鼠
魔术师鼠
榛子炮鼠
地雷车鼠
水潜艇鼠
(僵尸)打手/拳皇潜艇鼠
(僵尸)投冰车鼠
特洛伊木马
火力铲车
越野车鼠
迷雾鼠"
幼年吞噬龙,card_data_index_10_2_3_1,"🟤不转：吞噬龙
🟤能力：用大嘴吞噬周围的鼠军，然后消化掉

🟠一转：幼年吞噬龙
🟠能力：啃咬死亡后爆炸

🟣二转：成年吞噬龙
🟣能力：吞噬范围扩大",TRUE,FALSE,FALSE,杂项类/吞噬类,175,好卡😀,消化时间,38,37,36,35,33,31,29,27,25,23,21,19,17,14,11,8,5,null,null,冷却时间,35,32,29,26,23,19,15,11,7,"⚔️️吸取范围：自身左边第1格为中心的3×3/3×3/5×5
⚔️️一转死亡造成3×3灰烬伤害","🤔️[附加说明]
1.吞咽+吸取动画约占3秒
2.秒杀地面普通鼠军，对[精英鼠军]造成3000伤害
3.不响应BOSS
4.无法吞噬：
(神风/深渊)幽灵鼠
(僵尸)非主流鼠
垃圾车鼠
魔术师鼠
榛子炮鼠
地雷车鼠
水潜艇鼠
(僵尸)打手/拳皇潜艇鼠
(僵尸)投冰车鼠
特洛伊木马
火力铲车
越野车鼠
迷雾鼠"
成年吞噬龙,card_data_index_10_2_3_2,"🟤不转：吞噬龙
🟤能力：用大嘴吞噬周围的鼠军，然后消化掉

🟠一转：幼年吞噬龙
🟠能力：啃咬死亡后爆炸

🟣二转：成年吞噬龙
🟣能力：吞噬范围扩大",TRUE,FALSE,FALSE,杂项类/吞噬类,175,好卡😀,消化时间,38,37,36,35,33,31,29,27,25,23,21,19,17,14,11,8,5,null,null,冷却时间,35,32,29,26,23,19,15,11,7,"⚔️️吸取范围：自身左边第1格为中心的3×3/3×3/5×5
⚔️️一转死亡造成3×3灰烬伤害","🤔️[附加说明]
1.吞咽+吸取动画约占3秒
2.秒杀地面普通鼠军，对[精英鼠军]造成3000伤害
3.不响应BOSS
4.无法吞噬：
(神风/深渊)幽灵鼠
(僵尸)非主流鼠
垃圾车鼠
魔术师鼠
榛子炮鼠
地雷车鼠
水潜艇鼠
(僵尸)打手/拳皇潜艇鼠
(僵尸)投冰车鼠
特洛伊木马
火力铲车
越野车鼠
迷雾鼠"
香辣年糕蟹,card_data_index_10_2_4_0,"🟤不转：香辣年糕蟹
🟤能力：挥舞蟹钳协助蟹颚吞噬周围空中鼠军最多3只空军，然后消化掉。也可吞噬本行太空悬浮粒

🟠一转：中辣年糕蟹
🟠能力：吞噬空军数量提升

🟣二转：厨神年糕蟹
🟣能力：吞噬范围和数量提升",FALSE,FALSE,FALSE,杂项类/吞噬类,225,好卡😀,消化时间,40,39,38,37,35,33,31,29,27,25,23,20,17,14,11,8,5,null,null,冷却时间,50,48,45,42,38,34,30,25,20,"⚔️️吸取范围：自身左边第1/1/2格为中心的3×3/3×3/5×5
⚔️️吞噬数量：3/4/5","🤔️[附加说明]
1.只可吞噬自身所在行的悬浮粒
2.吸食过悬浮粒后可被微波炉爆弹引爆产生3*3范围4000灰烬伤害，自爆后消失
3.无法吞噬：
神风滑翔鼠
(雷城)空中航母
水下潜艇
沙漠热气球鼠
(僵尸)雪山气球鼠
各种空中BOSS"
中辣年糕蟹,card_data_index_10_2_4_1,"🟤不转：香辣年糕蟹
🟤能力：挥舞蟹钳协助蟹颚吞噬周围空中鼠军最多3只空军，然后消化掉。也可吞噬本行太空悬浮粒

🟠一转：中辣年糕蟹
🟠能力：吞噬空军数量提升

🟣二转：厨神年糕蟹
🟣能力：吞噬范围和数量提升",FALSE,FALSE,FALSE,杂项类/吞噬类,225,好卡😀,消化时间,40,39,38,37,35,33,31,29,27,25,23,20,17,14,11,8,5,null,null,冷却时间,50,48,45,42,38,34,30,25,20,"⚔️️吸取范围：自身左边第1/1/2格为中心的3×3/3×3/5×5
⚔️️吞噬数量：3/4/5","🤔️[附加说明]
1.只可吞噬自身所在行的悬浮粒
2.吸食过悬浮粒后可被微波炉爆弹引爆产生3*3范围4000灰烬伤害，自爆后消失
3.无法吞噬：
神风滑翔鼠
(雷城)空中航母
水下潜艇
沙漠热气球鼠
(僵尸)雪山气球鼠
各种空中BOSS"
厨神年糕蟹,card_data_index_10_2_4_2,"🟤不转：香辣年糕蟹
🟤能力：挥舞蟹钳协助蟹颚吞噬周围空中鼠军最多3只空军，然后消化掉。也可吞噬本行太空悬浮粒

🟠一转：中辣年糕蟹
🟠能力：吞噬空军数量提升

🟣二转：厨神年糕蟹
🟣能力：吞噬范围和数量提升",FALSE,FALSE,FALSE,杂项类/吞噬类,225,好卡😀,消化时间,40,39,38,37,35,33,31,29,27,25,23,20,17,14,11,8,5,null,null,冷却时间,50,48,45,42,38,34,30,25,20,"⚔️️吸取范围：自身左边第1/1/2格为中心的3×3/3×3/5×5
⚔️️吞噬数量：3/4/5","🤔️[附加说明]
1.只可吞噬自身所在行的悬浮粒
2.吸食过悬浮粒后可被微波炉爆弹引爆产生3*3范围4000灰烬伤害，自爆后消失
3.无法吞噬：
神风滑翔鼠
(雷城)空中航母
水下潜艇
沙漠热气球鼠
(僵尸)雪山气球鼠
各种空中BOSS"
混沌神使,card_data_index_10_2_5_0,"🟡合成材料：成年吞噬龙+厨神年糕蟹

🟤不转：混沌神使
🟤能力：融合地面上大量鼠军，然后消化掉，被啃咬死亡后产生爆炸

🟠三转：混沌圣神
🟠能力：爆炸范围和吞噬伤害提升

🟣四转：上古神·混沌
🟣能力：吞噬老鼠类型和范围提升

🔴终转：暂未开放
🔴能力：暂未开放",FALSE,FALSE,TRUE,杂项类/吞噬类,205,好卡😀,消化时间,35,34,33,32,31,30,28,26,24,22,20,18,16,13,10,7,4,3,2,冷却时间,35,32,29,26,23,19,15,11,7,"⚔️️吸取范围：自身左边第1格为中心的5×5，四转上下各延伸5×1格
⚔️️对[精英鼠军]造成4500/6000/6000伤害
⚔️️死亡造成3×3/5×5/5×5灰烬伤害
⚔️️四转追加：
(神风)幽灵鼠
(僵尸)非主流鼠
熊孩子鼠
黏团鼠
各种鼹鼠
其余老鼠基础形态即可吞噬","🤔️[附加说明]
1.吞咽+吸取动画约占2.7秒
2.秒杀普通鼠军,对[精英鼠军]造成4500/6000/6000伤害
3.不响应BOSS
4.无法吞噬：
深渊幽灵鼠&迷雾鼠
占卜师鼠
吟游鼠
(神风)幽灵鼠
(僵尸)非主流鼠
熊孩子鼠
黏团鼠
各种鼹鼠"
混沌圣神,card_data_index_10_2_5_1,"🟡合成材料：成年吞噬龙+厨神年糕蟹

🟤不转：混沌神使
🟤能力：融合地面上大量鼠军，然后消化掉，被啃咬死亡后产生爆炸

🟠三转：混沌圣神
🟠能力：爆炸范围和吞噬伤害提升

🟣四转：上古神·混沌
🟣能力：吞噬老鼠类型和范围提升

🔴终转：暂未开放
🔴能力：暂未开放",FALSE,FALSE,TRUE,杂项类/吞噬类,205,好卡😀,消化时间,35,34,33,32,31,30,28,26,24,22,20,18,16,13,10,7,4,3,2,冷却时间,35,32,29,26,23,19,15,11,7,"⚔️️吸取范围：自身左边第1格为中心的5×5，四转上下各延伸5×1格
⚔️️对[精英鼠军]造成4500/6000/6000伤害
⚔️️死亡造成3×3/5×5/5×5灰烬伤害
⚔️️四转追加：
(神风)幽灵鼠
(僵尸)非主流鼠
熊孩子鼠
黏团鼠
各种鼹鼠
其余老鼠基础形态即可吞噬","🤔️[附加说明]
1.吞咽+吸取动画约占2.7秒
2.秒杀普通鼠军,对[精英鼠军]造成4500/6000/6000伤害
3.不响应BOSS
4.无法吞噬：
深渊幽灵鼠&迷雾鼠
占卜师鼠
吟游鼠
(神风)幽灵鼠
(僵尸)非主流鼠
熊孩子鼠
黏团鼠
各种鼹鼠"
